popularity,budget,revenue,original_title,director,keywords,runtime,genres,production_companies,release_date,vote_average,release_year
1.29314,0,2500431,Mistress America,Noah Baumbach,comedy,84,Comedy,RT Features,8/14/15,6.4,2015
1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,ocean|sea|star|water|comedy,93,Family|Animation,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,2/5/15,5.7,2015
1.278928,20000000,43967255,Max,Boaz Yakin,afghanistan|war|based on true story|rescue|betrayal,111,Adventure|Drama|Family,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM),6/26/15,7.0,2015
1.25358,0,59700000,Shaun the Sheep Movie,Mark Burton|Richard Starzack,countryside|sheep|based on tv series|memory loss|hospital,85,Family|Animation|Comedy|Adventure,Aardman Animations|Studio Canal|Anton Capital Entertainment (ACE),2/5/15,6.9,2015
1.251681,11000000,0,Louder Than Bombs,Joachim Trier,usa|brother brother relationship|father-son relationship|car accident|death of mother,109,Drama,Motlys|Arte France CinÃ©ma|Animal Kingdom,5/18/15,6.3,2015
1.245224,0,1702433,A Perfect Day,Fernando LeÃ³n de Aranoa,road movie,106,Comedy|Drama,Reposado Producciones|TelevisiÃ³n EspaÃ±ola (TVE)|Mediapro,8/28/15,6.3,2015
1.225325,40000000,10664749,The Gunman,Pierre Morel,assassin|hitman,115,Action|Drama|Crime,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),2/16/15,5.6,2015
1.191138,1000000,62882090,Unfriended,Levan Gabriadze,computer|bullying|revenge|internet|violence,82,Horror|Thriller,Bazelevs Production|Blumhouse Productions,4/17/15,5.6,2015
1.178831,35000000,51680201,Hot Pursuit,Anne Fletcher,texas|prisoner|cop|drug cartel|on the run,87,Action|Crime|Comedy,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,5/8/15,5.5,2015
1.164724,10000000,104303851,Insidious: Chapter 3,Leigh Whannell,sequel,97,Drama|Horror|Thriller,Sony Pictures,6/4/15,6.3,2015
1.161812,0,118483,Z for Zachariah,Craig Zobel,love triangle|based on novel|jealousy|radiation|tractor,97,Drama|Science Fiction|Thriller,Palomar Pictures|Lucky Hat Entertainment|Silver Reel|Material Pictures|Zik Zak Kvikmyndir,8/13/15,5.5,2015
1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Colin Teague,magic|wall|druid|knight|dragon,97,Action|Adventure|Fantasy,Raffaella Productions,2/24/15,4.5,2015
1.142518,6000000,41387687,The Lady in the Van,Nicholas Hytner,based on novel|biography|based on true story,104,Comedy|Drama,BBC Films|TriStar Productions,11/13/15,5.9,2015
1.138395,40000000,34227298,Victor Frankenstein,Paul McGuigan,london|frankenstein|human experiment|reanimated corpse|frankenstein's monster,109,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,11/10/15,5.5,2015
1.128081,0,0,Brothers of the Wind,Gerado Olivares|Otmar Penker,eagle|learning to fly|eagle's feather|father son conflict|bird's nest,98,Adventure|Drama|Family,Terra Mater Factual Studios,12/24/15,7.5,2015
1.125239,8000000,3759286,Anomalisa,Duke Johnson|Charlie Kaufman,sex|depression|existentialism,90,Animation|Comedy|Drama|Romance,Starburns Industries,12/30/15,6.7,2015
1.073349,1800000,0,Bone Tomahawk,S. Craig Zahler,poison|prisoner|murder|rifle|gore,132,Horror|Western|Adventure|Drama,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,10/23/15,6.3,2015
1.065888,0,17671101,Regression,Alejandro AmenÃ¡bar,investigation|memory loss,106,Horror|Mystery|Thriller,The Weinstein Company|HimenÃ³ptero|First Generation Films|Mod Producciones|FilmNation Entertainment,10/1/15,5.2,2015
1.063055,0,0,Pawn Sacrifice,Edward Zwick,chess|cold war|russia|biography|victory,114,Drama,Material Pictures|MICA Entertainment|PalmStar Media|Gail Katz Productions,9/16/15,6.6,2015
1.046518,0,11472454,The Man Who Knew Infinity,Matt Brown,england|indian|mathematician|biography|cambridge,108,Drama,Animus Films|Edward R. Pressman Film|Kreo Films FZ|Xeitgeist Entertainment Group|American Entertainment Investors,9/17/15,7.1,2015
1.03839,2000000,1477002,The Diary of a Teenage Girl,Marielle Heller,1970s|teenage girl|older man younger woman relationship|based on graphic novel|teenage sexuality,102,Drama|Romance,Caviar Films|Cold Iron Pictures|Archer Gray,8/7/15,6.8,2015
1.036825,0,0,Pay the Ghost,Uli Edel,halloween|police|revenge|burned alive|children,94,Horror|Thriller,Voltage Films|Midnight Kitchen Productions,9/16/15,5.3,2015
1.02762,0,0,The Voices,Marjane Satrapi,violence|psychiatrist|dark|evil|woman director,101,Horror|Thriller|Comedy|Crime,Studio Babelsberg|Mandalay Vision|1984 Private Defense Contractors,2/6/15,6.0,2015
1.021441,0,3643591,Last Knights,Kazuaki Kiriya,loyalty|emperor|castle|sword fight|revenge,115,Action|Adventure,Czech Anglo Productions|Luka Productions,4/3/15,6.3,2015
0.973316,15000000,0,Queen of the Desert,Werner Herzog,middle east|persia|adventurer,128,Drama|History,Benaroya Pictures|H Films|Raslan Company of America,9/3/15,6.0,2015
0.956096,18000000,41325328,Ricki and the Flash,Jonathan Demme,homophobia|rock star|aging|family relationships|divorce,100,Comedy|Drama|Music,Columbia TriStar|Clinica Estetico|LStar Capital,7/10/15,5.5,2015
0.953647,0,0,Miss You Already,Catherine Hardwicke,female friendship|music|friendship|love|cancer,112,Comedy|Drama|Romance,S Films|New Sparta Films,9/12/15,7.2,2015
0.953046,630019,0,Kung Fury,David Sandberg,video game|martial arts|kung fu|hacker|nazis,31,Action|Comedy|Science Fiction|Fantasy,Laser Unicorns,5/28/15,7.7,2015
0.938432,0,1936524,A Bigger Splash,Luca Guadagnino,italy|fish|rock star|vacation|rock concert,120,Crime|Drama|Mystery|Thriller,StudioCanal|Ministero per i Beni e le AttivitÃ  Culturali (MiBAC)|Frenesy Film Company|Sensi Contemporanei Cinema e Audiovisivo|Cota Film,11/26/15,5.8,2015
0.93762,10000000,7587485,While We're Young,Noah Baumbach,marriage|middle age,97,Drama|Comedy,Scott Rudin Productions|A24,3/27/15,5.9,2015
0.927339,40000000,106511453,Get Hard,Etan Cohen,prison|training|framed|embezzlement,100,Comedy,Gary Sanchez Productions|Warner Bros.,3/26/15,5.9,2015
0.913085,60000000,0,The Ridiculous 6,Frank Coraci,wild west,119,Comedy|Western,Happy Madison Productions,12/11/15,4.8,2015
0.90686,0,0,Kill Me Three Times,Kriv Stenders,assassin|dark comedy,90,Comedy|Thriller,Parabolic Pictures|Stable Way Entertainment|Cargo Films|Media House Capital,4/10/15,5.1,2015
0.906036,25000000,24902723,The 33,Patricia Riggen,mining|chile|based on true story|survival|woman director,120,History|Drama,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,8/6/15,5.8,2015
0.898295999999999,14000000,16002420,Suffragette,Sarah Gavron,london|biography|feminist|period drama|woman director,106,Drama|History,Ruby Films|PathÃ©|Film4,10/16/15,7.1,2015
0.894477,0,0,45 Years,Andrew Haigh,secret|marriage,95,Drama,The Bureau,8/28/15,6.0,2015
0.880937999999999,6000000,11122090,We Are Your Friends,Max Joseph,dj,96,Drama|Music|Romance,Working Title Films,8/26/15,6.2,2015
0.880268,0,6075,Barely Lethal,Kyle Newman,assassin|high school,96,Adventure|Action|Comedy,A24,4/30/15,5.5,2015
0.874641,0,13192457,Macbeth,Justin Kurzel,scotland|shakespeare|medieval,113,History|Drama|War,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),8/16/15,6.4,2015
0.872149,0,16775,Extraction,Steven C. Miller,terrorist|kidnapping|ex cia agent|rescue operation,83,Action|Thriller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,12/18/15,4.2,2015
0.861179,0,0,Jenny's Wedding,Mary Agnes Donoghue,woman director,94,Comedy|Drama,MM Productions|Merced Media Partners|PalmStar Media,7/31/15,5.2,2015
0.848748,0,0,Descendants,Kenny Ortega,fairy tale|villain|musical|teen movie|teenager,112,Music|Action|Adventure|Comedy|Family,Walt Disney Television,7/31/15,6.7,2015
0.843174,0,0,Tumbledown,Sean Mewshaw,widow|biography|writer|folk singer,105,Music|Romance|Comedy,Echo Films|Bron Studios|Hahnscape,4/18/15,6.6,2015
0.842202,0,30229977,Far from the Madding Crowd,Thomas Vinterberg,sheep|rural setting|housekeeper,119,Romance|Drama,Fox Searchlight Pictures|DNA Films|BBC Films,5/1/15,6.9,2015
0.832487,10000000,85978266,The Second Best Exotic Marigold Hotel,John Madden,old people's home,122,Drama|Comedy,Participant Media|Fox Searchlight|Blueprint Pictures,2/26/15,6.4,2015
0.821443,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,dc comics|based on comic book|super powers|lego,48,Action|Adventure|Animation|Family,Warner Bros. Animation,2/10/15,6.4,2015
0.814206,37000000,26250020,Aloha,Cameron Crowe,hawaii|military,105,Adventure|Comedy|Romance,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,5/27/15,5.2,2015
0.813893,26000000,0,Accidental Love,David O. Russell|Stephen Greene,one-night stand|romantic comedy|accidental love,100,Romance|Comedy,K. JAM Media,2/10/15,3.6,2015
0.810667,0,0,Halo: The Fall of Reach,Ian Kirby,video game|based on novel|space war|animation|halo,67,Action|Animation|Science Fiction,343 Industries|The Sequence Group,10/27/15,5.3,2015
0.795762,28000000,7002261,Our Brand Is Crisis,David Gordon Green,political campaign|south america,108,Drama|Comedy,Participant Media|Smokehouse Pictures,9/11/15,5.7,2015
0.792471,0,0,Into the Forest,Patricia Rozema,female nudity|rape|fire|dancer|based on novel,101,Drama|Science Fiction,Rhombus Media|Bron Studios,6/3/15,5.1,2015
0.787968999999999,0,231737,The Invitation,Karyn Kusama,psychological thriller|psycho thriller|woman director|reunited friends|dinner party,100,Thriller,Pandastorm Pictures,3/13/15,6.4,2015
0.773909,0,0,Open Season: Scared Silly,David Feiss,bear|open season|elliot|boog,85,Animation|Comedy|Family|Adventure,Sony Pictures Animation,12/31/15,5.6,2015
0.77107,0,134552,Cop Car,Jon Watts,sheriff|colorado|murder|suspense|shootout,86,Thriller,Park Pictures|Audax Films|Dark Arts Film|End Cue,8/7/15,5.5,2015
0.758133,0,3214116,Sleeping with Other People,Leslye Headland,sex|cheating|love|male female relationship|woman director,100,Comedy,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,6/26/15,6.2,2015
0.738404,0,8413144,Amy,Asif Kapadia,jazz|drug addiction|overdose|biography|addiction,128,Documentary|Music,On The Corner Films|Universal Music,7/3/15,7.5,2015
0.7299,0,0,Madame Bovary,Sophie Barthes,period piece|social status|extramarital affair|woman director,118,Drama,A Company Filmproduktionsgesellschaft|Aleph Motion Pictures|Aden Film,6/4/15,5.3,2015
0.719407,0,0,The Hallow,Corin Hardy,baby|fairy tale|tree|transformation|mill,97,Fantasy|Horror,Prescience|Bord Scannan na hEireann / Irish Film Board|Fantastic Films|Altitude Film Entertainment|Occupant Entertainment,11/6/15,4.9,2015
0.714131,0,0,Barbie in Princess Power,Zeke Norton,barbie|princess|super powers,74,Family|Animation,Mattel Playground Productions,1/29/15,5.5,2015
0.707355,0,0,Howl,Paul Hyett,england|fire|conductor|chase|transformation,89,Horror,Starchild Pictures,10/1/15,4.9,2015
0.706023,7000000,573335,Freeheld,Peter Sollett,new jersey|equality|lesbian couple|cancer,103,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,10/2/15,7.1,2015
0.701369999999999,0,0,Man Up,Ben Palmer,bowling|blind date|party|mistaken identity|wedding anniversary,88,Romance|Comedy,Big Talk Productions|StudioCanal,5/29/15,6.5,2015
0.699932,3000000,695269,Love,Gaspar NoÃ©,paris|sex|sexuality|cocaine|nudity,134,Drama|Romance,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,7/6/15,4.7,2015
0.69957,9600000,2541554,Truth,James Vanderbilt,document|biography|one word title|tv reporter|directorial debut,121,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),9/12/15,6.4,2015
0.696184,0,0,Return to Sender,Fouad Mikati,date|prison|nurse|rape|flirting,95,Thriller,Voltage Pictures|Arrow Films|Boo Pictures,5/31/15,5.0,2015
0.690479,10000000,10835752,Danny Collins,Dan Fogelman,rock star|middle age,107,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,3/20/15,6.6,2015
0.689578999999999,15000000,3020664,Rock the Kasbah,Barry Levinson,jealousy|ex-boyfriend|afghanistan|record producer|last chance,100,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,10/22/15,5.1,2015
0.689571,2240000,0,Fathers and Daughters,Gabriele Muccino,widow|mental breakdown|family,116,Drama,Andrea Leone Films|Fear of God Films|Busted Shark Productions,10/1/15,7.0,2015
0.673792,1000000,14444999,"Hello, My Name Is Doris",Michael Showalter,dating|middle age,95,Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,11/27/15,6.6,2015
0.669351,13000000,1784763,The Vatican Tapes,Mark Neveldine,exorcism|anti-christ|exorcists,91,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,7/24/15,4.5,2015
0.661471,8000000,1411927,99 Homes,Ramin Bahrani,florida|motel|finances|single father|mother son relationship,112,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,9/25/15,6.8,2015
0.661163,14000000,12314651,Hot Tub Time Machine 2,Steve Pink,time travel|sequel|hot tub|duringcreditsstinger,93,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),2/20/15,5.0,2015
0.654335,0,0,Knight of Cups,Terrence Malick,celebrity|money|temptation|wealthy man|excess,118,Romance|Drama,Waypoint Entertainment|Dogwood Films,9/10/15,5.7,2015
0.649628,0,0,Mississippi Grind,Ryan Fleck|Anna Boden,poker|gambling|casino|new orleans|roulette,108,Drama,Electric City Entertainment|Sycamore Pictures|Gowanus Projections,7/4/15,5.7,2015
0.644786,0,0,400 Days,Matt Osterman,spacecraft|experiment|simulation|space|astronaut,91,Mystery|Science Fiction|Thriller,New Artists Alliance,10/29/15,4.2,2015
0.640151,0,0,Lava,James Ford Murphy,pixar animated short|animation|pixar|short,7,Animation|Comedy|Family|Fantasy|Music,Pixar Animation Studios,6/19/15,7.3,2015
0.606113,0,0,Extinction,Miguel Ãngel Vivas,mutant|thriller|zombies|zombie apocalypse,110,Drama|Horror|Science Fiction,Vaca Films|La Ferme! Productions|Laokoon Filmgroup|Ombra Films|TelefÃ³nica Studios,8/7/15,5.3,2015
0.602165,8000000,35991087,A Walk in the Woods,Ken Kwapis,hiking|backpacker|friends|appalachian trail,104,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,9/2/15,5.4,2015
0.599751,0,0,Clown,Jon Watts,clown|boy|murder|blood|child murder,100,Horror,Zed Filmworks|Cross Creek Pictures|Vertebra Films|PS 260,3/2/15,5.2,2015
0.599655,3300000,64110728,The Lazarus Effect,David Gelb,terror|experiment|afterlife|paranormal|violence,83,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,1/29/15,4.9,2015
0.589472,0,0,Batman vs. Robin,Jay Oliva,gotham city|robin|super powers|dollmaker|court of owls,72,Action|Adventure|Animation,Warner Bros. Animation|DC Entertainment,4/14/15,6.8,2015
0.586735,8000000,0,Careful What You Wish For,Elizabeth Allen Rosenbaum,woman director,91,Thriller,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,5/6/15,5.4,2015
0.577814,35000000,14431253,Unfinished Business,Ken Scott,europe|business trip,90,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,3/5/15,4.9,2015
0.570743999999999,2000000,45431,Lost River,Ryan Gosling,underworld|lost city,95,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,4/8/15,5.7,2015
0.560743999999999,7000000,0,Criminal Activities,Jackie Earle Haley,mobster|money problems|borrow|trouble|classmates,94,Thriller|Crime|Drama,NeeNee Productions|Capacity Pictures|May Day Movies,11/20/15,5.9,2015
0.560423,12000000,0,Life,Anton Corbijn,james dean|magazine|biography|celebrity|buddy,112,Drama,See-Saw Films,7/24/15,5.9,2015
0.553238,0,45710059,"McFarland, USA",Niki Caro,california|small town|coach|championship|woman director,128,Drama,Walt Disney Pictures|Mayhem Pictures,2/20/15,7.4,2015
0.547827,0,0,X+Y,Morgan Matthews,child prodigy|mathematics|death of father|coming of age|teenager,111,Drama,Original Pictures|Head Gear Films|Minnow Films,3/13/15,6.0,2015
0.546458,3000000,0,Home Sweet Hell,Anthony Burns,wife|murder|black comedy|suburbia|drug,98,Drama|Comedy,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,3/13/15,4.9,2015
0.542568,6000000,0,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,adventure|animal|noah's ark,85,Animation|Adventure|Comedy,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,4/9/15,5.7,2015
0.532239,0,0,Hot Girls Wanted,Jill Bauer|Ronna Gradus,porno star|craigslist|woman director|sex trade|porno filmmaking,84,Documentary,Two to Tangle Productions,5/29/15,5.9,2015
0.532205,100000,42664410,The Gallows,Travis Cluff|Chris Lofing,gallows|high school|tragedy|hanging|found footage,87,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,7/10/15,5.0,2015
0.52985,0,0,Dirty Weekend,Neil LaBute,sex|hotel|airport|infidelity|homosexuality,93,Drama|Comedy,Horsethief Pictures,9/4/15,4.8,2015
0.527957,0,0,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,male nudity|rape|detective|nudity|group therapy,91,Horror|Thriller,Cinetel Films,10/9/15,5.0,2015
0.526642,0,0,Experimenter,Michael Almereyda,experiment|biography|controversy,97,History|Drama,FJ Productions|BB Film Productions,10/16/15,6.9,2015
0.524315,10000000,3334927,By the Sea,Angelina Jolie,france|hotel|1970s|grief|travel,122,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,11/12/15,5.4,2015
0.52025,0,0,Woodlawn,Andrew Erwin|Jon Erwin,sport|racism,123,Drama,Sony Pictures,10/16/15,6.8,2015
0.516954,0,0,The Hollow,Sheldon Wilson,monster|island|halloween|curse|storm,90,Horror|TV Movie,Sonar Entertainment,10/24/15,5.1,2015
